"ENSG","UNIPROTID","SYMBOL","Fold_Change","P_Value","Adjusted_P_Value"
"ENSG00000283515",NA,"CTD-3138B18.4",0.00994248351648352,0.385788443499184,0.54045560151882
"ENSG00000148634","Q5GLZ8","HERC4",0.0052902404231283,0.835387458397541,0.898571887711836
"ENSG00000164924","P63104","YWHAZ",0.00406641573379891,0.386473905650163,0.541232049766564
"ENSG00000121879","C9J951","PIK3CA",-0.00172151422409367,6.49124135258931e-05,0.000369669718181605
"ENSG00000090263","Q9Y291","MRPS33",-0.000950225942282005,4.68065010594538e-09,5.89897421827142e-08
"ENSG00000177051","Q6PJ61","FBXO46",0.00220642970113998,0.311128891624658,0.466440769974883
"ENSG00000197599","H3BS06","CCDC154",-0.0759414604087499,6.44192556049837e-13,1.31521793398919e-11
"ENSG00000075539","O94915","FRYL",0.00906839786381842,0.00923949479879054,0.0284200220852858
"ENSG00000143816","O14904","WNT9A",0.0106265404128582,0.000197904674271449,0.00100772871807849
"ENSG00000172339","Q96F25","ALG14",0.00155222358015817,0.00693098797604178,0.0223546969962643
"ENSG00000107290",NA,"SETX",-0.000310882407312311,0.436018015637245,0.587925750748806
"ENSG00000154127","Q8TF42","UBASH3B",0.00769894895758447,0.00652766387660915,0.0212008749376365
"ENSG00000118242","Q8N565","MREG",-0.00134919379685736,0.294778517423502,0.449912632919938
"ENSG00000124160","Q9HCD5","NCOA5",0.00212427749820272,0.0917920042908048,0.185113725093903
"ENSG00000213420","Q8N158","GPC2",0.115234759166067,9.92736341946342e-08,1.0118031827996e-06
"ENSG00000144504","Q6GPI0","ANKMY1",0.071627578309541,9.82581178253872e-06,6.67282257595781e-05
"ENSG00000137103","A6NDV4","TMEM8B",-0.00116757317448905,0.625717272921009,0.750487672432023
"ENSG00000165244","Q7RTV3","ZNF367",0.00150920406696108,0.0303820103352867,0.0764880958097924
"ENSG00000138587",NA,"MNS1",-0.000417909006880941,0.166463805436882,0.295758566167246
"ENSG00000115239","H7BYZ6","ASB3",0.011075975146349,0.708933093879939,0.812651428934621
"ENSG00000108515","K7EP84","ENO3",-0.0312147673821505,9.96008335431112e-13,1.98633848934072e-11
"ENSG00000138594","H0YNU8","TMOD3",0.0114592934168635,0.000317020036147393,0.00152764401658718
"ENSG00000151445","Q9H9C1","VIPAS39",0.00483773749614873,0.0161076402615793,0.0454530762071573
"ENSG00000183775","Q68DU8","KCTD16",0.0070796322275855,0.0126465287855162,0.0371300234713303
"ENSG00000065717","Q04725","TLE2",0.00241453517510528,0.12963418549805,0.243457474431992
"ENSG00000102572","Q9Y6E0","STK24",0.000832678237650198,0.00378560226818842,0.0133864421898979
"ENSG00000110063","Q96C86","DCPS",0.00552263838964773,0.0347229086706458,0.0853434814991817
"ENSG00000170836","O15297","PPM1D",0.002132104652357,0.653288236645964,0.772595781744361
"ENSG00000160932","E7EWF8","LY6E",0.00382800862688714,0.761427468241478,0.851022763024983
