source,target
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000145391
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000087088
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000068078
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000172466
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000140718
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000111087
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000092531
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000171490
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000175084
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000106484
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000141524
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000166173
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000106462
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000157764
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000026103
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000188778
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000141510
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000174807
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000104325
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000284353
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000101096
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000124181
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000169194
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000135636
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000178078
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000122779
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000181444
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000167601
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000084774
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000183873
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000030419
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000184371
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000211897
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000118271
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000125733
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000100344
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134644
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000199032
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000158941
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000160307
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000110921
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000171388
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000101945
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000116688
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000171346
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000003436
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000248098
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138032
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000131759
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000188313
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000061676
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000053254
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000199043
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000170633
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000085872
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000065989
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134812
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000050730
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000095464
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000012124
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000153563
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000163347
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000168961
