source,target
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000105639
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000178562
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000124813
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000122852
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000168769
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000184058
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000136573
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000108468
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000182578
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000165416
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000006210
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000162711
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000116288
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000124721
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000119139
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000186350
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000150593
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000096717
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000185668
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000123342
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000131981
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000148516
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000111725
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000121691
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000142224
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000102935
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000168702
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000100393
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000163515
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000131061
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000284567
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000100151
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000166278
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000197971
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000151882
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000179776
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000179348
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000109991
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000005436
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000101460
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000129521
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000017427
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000054967
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000154342
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000166501
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000155090
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000112576
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000154889
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000063244
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000207924
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000115085
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000037474
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000141646
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000181019
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000133835
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000173517
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000166340
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000196504
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000171867
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000198997
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000163661
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000152939
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000063438
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000128641
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000171049
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000006194
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000101916
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000170606
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000101945
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000283931
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000079385
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000080166
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000283797
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000150630
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000207624
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000264803
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000166484
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000118972
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000262406
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000291237
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000064393
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000196954
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000174123
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000283824
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000075618
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000121281
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000178409
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000207595
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000144554
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000107984
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000087502
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000165527
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000207744
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000182718
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000118705
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000221963
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000207569
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000137077
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000187531
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000165621
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000105379
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000151923
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000171863
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000130508
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000204020
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000197043
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000177932
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000257103
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000168959
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000140525
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000176058
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000108561
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000120088
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000156265
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000130649
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000139372
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000162733
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000151224
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000169710
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000125675
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000186395
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000164190
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000161905
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000172817
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000064932
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000100647
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000105146
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000100218
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000089335
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000122786
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000197921
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000060138
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000111796
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000109610
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000237110
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000135318
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000101843
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000117322
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000144481
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000240053
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000130332
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000065357
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000142494
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000091181
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000205560
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000169925
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000070770
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000159140
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000164105
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000184381
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000113504
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000134812
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000120949
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000166825
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000211891
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000164379
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000116285
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000161905
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000168148
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000120129
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000179456
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000198997
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000184381
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000103089
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000207624
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000131845
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000124813
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000105639
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000197467
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000064692
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000105926
ENSEMBL:ENSG00000113083,ENSEMBL:ENSG00000144481
